2012-01-01	12:54	Mesa	Men's Clothing	113.49	MasterCard
2012-01-01	12:58	Mesa	Music	220.7	MasterCard
2012-01-01	13:01	Mesa	Video Games	296.84	Visa
2012-01-01	13:02	Mesa	Music	132.62	MasterCard
2012-01-01	13:03	Mesa	Health and Beauty	244.38	MasterCard
2012-01-01	13:04	Mesa	Men's Clothing	299.76	Visa
2012-01-01	13:09	Mesa	Computers	156.69	Amex
2012-01-01	13:26	Mesa	Music	298.8	Amex
2012-01-01	13:33	Mesa	Pet Supplies	408.76	Visa
2012-01-01	13:33	Mesa	Health and Beauty	151.98	Amex
2012-01-01	13:36	Mesa	Sporting Goods	354.65	Cash
2012-01-01	13:43	Mesa	Pet Supplies	166.07	MasterCard
2012-01-01	13:46	Mesa	CDs	167.8	MasterCard
2012-01-01	13:53	Mesa	Crafts	415.67	Visa
2012-01-01	13:53	Mesa	Children's Clothing	301.75	MasterCard
2012-01-01	13:59	Mesa	Pet Supplies	65.48	MasterCard
2012-01-01	14:08	Mesa	Crafts	167.05	Visa
2012-01-01	14:08	Mesa	Garden	419.94	Visa
2012-01-01	14:17	Mesa	Men's Clothing	217.64	Visa
2012-01-01	14:18	Mesa	Pet Supplies	345.89	Discover
2012-01-01	14:20	Mesa	DVDs	290.1	Cash
2012-01-01	14:36	Mesa	Children's Clothing	40.03	Amex
2012-01-01	14:44	Mesa	Computers	1.62	Discover
2012-01-01	14:46	Mesa	Books	438.36	Visa
2012-01-01	14:47	Mesa	Toys	442.7	Cash
2012-01-01	14:48	Mesa	Cameras	472.83	Cash
2012-01-01	14:50	Mesa	Sporting Goods	332.97	Cash
2012-01-01	14:51	Mesa	Health and Beauty	254.11	Discover
2012-01-01	14:53	Mesa	Health and Beauty	253.77	Cash
2012-01-01	14:54	Mesa	Women's Clothing	453.9	Amex
2012-01-01	14:55	Mesa	Crafts	425.3	MasterCard
2012-01-01	14:57	Mesa	Consumer Electronics	256.56	Cash
2012-01-01	14:59	Mesa	Children's Clothing	377.91	Visa
2012-01-01	15:02	Mesa	Baby	147.73	Discover
2012-01-01	15:04	Mesa	Toys	228.28	MasterCard
2012-01-01	15:08	Mesa	Men's Clothing	98.3	Visa
2012-01-01	15:11	Mesa	Books	430.7	Amex
2012-01-01	15:14	Mesa	Garden	105.15	Discover
2012-01-01	15:15	Mesa	Pet Supplies	170.06	MasterCard
2012-01-01	15:20	Mesa	Sporting Goods	217.06	Visa
2012-01-01	15:21	Mesa	Crafts	213.12	Cash
2012-01-01	15:29	Mesa	DVDs	424.53	Amex
2012-01-01	15:38	Mesa	Consumer Electronics	74.58	MasterCard
2012-01-01	15:43	Mesa	Women's Clothing	144.73	Cash
2012-01-01	16:01	Mesa	Music	286.02	Cash
2012-01-01	16:01	Mesa	Children's Clothing	257.23	Amex
2012-01-01	16:01	Mesa	Cameras	24.99	Amex
2012-01-01	16:07	Mesa	Consumer Electronics	228.17	Visa
2012-01-01	16:19	Mesa	Toys	208.4	Visa
2012-01-01	16:24	Mesa	Men's Clothing	226.14	Amex
2012-01-01	16:26	Mesa	Computers	24.63	Amex
2012-01-01	16:29	Mesa	DVDs	285.76	Visa
2012-01-01	16:32	Mesa	Cameras	313.82	Visa
2012-01-01	16:35	Mesa	Health and Beauty	125.69	MasterCard
2012-01-01	16:35	Mesa	DVDs	309.19	Cash
2012-01-01	16:40	Mesa	Women's Clothing	341.34	Cash
2012-01-01	16:43	Mesa	Video Games	99.68	Discover
2012-01-01	16:45	Mesa	Women's Clothing	346.37	Cash
2012-01-01	16:51	Mesa	Pet Supplies	68.76	MasterCard
2012-01-01	16:57	Mesa	Music	279.79	Amex
2012-01-01	16:59	Mesa	Men's Clothing	471.8	Amex
2012-01-01	17:05	Mesa	Children's Clothing	241.51	MasterCard
2012-01-01	17:11	Mesa	Books	228.74	Discover
2012-01-01	17:12	Mesa	Cameras	452.83	MasterCard
2012-01-01	17:14	Mesa	Women's Clothing	374.92	Cash
2012-01-01	17:15	Mesa	Children's Clothing	477.87	MasterCard
2012-01-01	17:22	Mesa	Women's Clothing	495.85	Cash
2012-01-01	17:23	Mesa	DVDs	301.22	Amex
2012-01-01	17:28	Mesa	Video Games	203.07	Visa
2012-01-01	17:31	Mesa	Pet Supplies	21.11	Discover
2012-01-01	17:33	Mesa	DVDs	285.2	Cash
2012-01-01	17:36	Mesa	Computers	478.89	Amex
2012-01-01	17:43	Mesa	Toys	366.58	Cash
2012-01-01	17:54	Mesa	Cameras	436.45	Discover
2012-01-01	17:54	Mesa	Music	193.71	MasterCard
2012-01-01	17:56	Mesa	Men's Clothing	89.67	Cash
2012-01-01	17:58	Mesa	Baby	234.21	Visa
2012-01-02	09:02	Mesa	Children's Clothing	173.88	Discover
2012-01-02	09:03	Mesa	Children's Clothing	65.25	Discover
2012-01-02	09:05	Mesa	Consumer Electronics	440.18	Discover
2012-01-02	09:10	Mesa	Health and Beauty	437.03	Visa
2012-01-02	09:13	Mesa	Baby	482.86	Amex
2012-01-02	09:18	Mesa	Men's Clothing	409	MasterCard
2012-01-02	09:21	Mesa	Pet Supplies	428.82	MasterCard
2012-01-02	09:22	Mesa	Women's Clothing	461.35	Amex
2012-01-02	09:23	Mesa	Women's Clothing	237.08	Discover
2012-01-02	09:26	Mesa	Consumer Electronics	5.18	Visa
2012-01-02	09:30	Mesa	Children's Clothing	194.35	Discover
2012-01-02	09:34	Mesa	Children's Clothing	206.57	MasterCard
2012-01-02	09:50	Mesa	Books	342.43	MasterCard
2012-01-02	09:53	Mesa	Men's Clothing	19.27	Cash
2012-01-02	09:55	Mesa	Pet Supplies	444.15	MasterCard
2012-01-02	09:58	Mesa	Video Games	269.9	MasterCard
2012-01-02	10:03	Mesa	DVDs	247.81	MasterCard
2012-01-02	10:04	Mesa	Cameras	340.88	Visa
2012-01-02	10:04	Mesa	Consumer Electronics	435.6	Visa
2012-01-02	10:10	Mesa	Consumer Electronics	131.49	Cash
2012-01-02	10:15	Mesa	Video Games	289.48	Visa
2012-01-02	10:29	Mesa	Music	452.11	MasterCard
2012-01-02	10:37	Mesa	Men's Clothing	285.74	Cash
2012-01-02	10:52	Mesa	Crafts	71.49	Discover
2012-01-02	10:55	Mesa	Crafts	107.54	Amex
2012-01-02	11:01	Mesa	Video Games	19.8	Amex
2012-01-02	11:20	Mesa	Music	39.41	Discover
2012-01-02	11:26	Mesa	Men's Clothing	163.52	MasterCard
2012-01-02	11:30	Mesa	Children's Clothing	52.06	Discover
2012-01-02	11:40	Mesa	Crafts	38.6	Visa
2012-01-02	11:42	Mesa	Computers	103.75	Visa
2012-01-02	11:48	Mesa	DVDs	18.47	Discover
2012-01-02	11:56	Mesa	Garden	39.21	Cash
2012-01-02	12:04	Mesa	Men's Clothing	145.16	Amex
2012-01-02	12:11	Mesa	Books	330.93	Amex
2012-01-02	12:22	Mesa	DVDs	50.43	Amex
2012-01-02	12:26	Mesa	Men's Clothing	259.04	Visa
2012-01-02	12:35	Mesa	Sporting Goods	373.55	Visa
2012-01-02	12:37	Mesa	Video Games	251.81	Amex
2012-01-02	12:50	Mesa	Consumer Electronics	45.94	Amex
2012-01-02	12:51	Mesa	Garden	494.2	Amex
2012-01-02	12:55	Mesa	Health and Beauty	342.73	Discover
2012-01-02	12:55	Mesa	Consumer Electronics	226.11	MasterCard
2012-01-02	13:00	Mesa	Books	184.02	Amex
2012-01-02	13:11	Mesa	Pet Supplies	247.08	MasterCard
2012-01-02	13:15	Mesa	Consumer Electronics	363.81	Cash
2012-01-02	13:17	Mesa	Consumer Electronics	95.87	Amex
2012-01-02	13:37	Mesa	CDs	90.16	Cash
2012-01-02	13:42	Mesa	Children's Clothing	30.96	MasterCard
2012-01-02	13:45	Mesa	Baby	215.79	Amex
2012-01-02	13:51	Mesa	Consumer Electronics	264.02	Visa
2012-01-02	14:05	Mesa	Computers	346.64	Visa
2012-01-02	14:12	Mesa	Cameras	367.3	Discover
2012-01-02	14:13	Mesa	Crafts	126.52	Visa
2012-01-02	14:14	Mesa	Books	129.35	Visa
2012-01-02	14:21	Mesa	Consumer Electronics	99.26	Cash
2012-01-02	14:24	Mesa	Computers	279.29	MasterCard
2012-01-02	14:30	Mesa	Women's Clothing	376.94	Discover
2012-01-02	14:36	Mesa	Health and Beauty	62.29	Cash
2012-01-02	14:43	Mesa	Children's Clothing	243.95	Cash
2012-01-02	14:47	Mesa	Men's Clothing	478.71	MasterCard
2012-01-02	14:50	Mesa	Pet Supplies	475.5	Amex
2012-01-02	14:53	Mesa	Women's Clothing	18.79	MasterCard
2012-01-02	14:54	Mesa	Women's Clothing	372.6	Amex
2012-01-02	15:03	Mesa	CDs	80.64	Amex
2012-01-02	15:05	Mesa	Men's Clothing	447.43	Amex
2012-01-02	15:09	Mesa	CDs	286.4	Amex
2012-01-02	15:09	Mesa	DVDs	385.78	Visa
2012-01-02	15:14	Mesa	Sporting Goods	382.32	Amex
2012-01-02	15:15	Mesa	CDs	351.57	Amex
2012-01-02	15:20	Mesa	Women's Clothing	297.3	Discover
2012-01-02	15:23	Mesa	Children's Clothing	331.52	Amex
2012-01-02	15:24	Mesa	DVDs	473.78	Cash
2012-01-02	15:28	Mesa	Music	448.24	Amex
2012-01-02	15:34	Mesa	Men's Clothing	444.52	Discover
2012-01-02	15:35	Mesa	Pet Supplies	203.79	MasterCard
2012-01-02	15:41	Mesa	Toys	278.05	Visa
2012-01-02	15:45	Mesa	Crafts	174.18	Amex
2012-01-02	15:57	Mesa	Health and Beauty	314.72	Visa
2012-01-02	15:59	Mesa	Cameras	39.95	Cash
2012-01-02	16:03	Mesa	Computers	459.05	Cash
2012-01-02	16:06	Mesa	Health and Beauty	331.11	Cash
2012-01-02	16:09	Mesa	CDs	165.96	MasterCard
2012-01-02	16:13	Mesa	DVDs	305.82	Amex
2012-01-02	16:21	Mesa	Books	250.02	MasterCard
2012-01-02	16:33	Mesa	Health and Beauty	165.01	Cash
2012-01-02	16:34	Mesa	Men's Clothing	447.58	Cash
2012-01-02	16:37	Mesa	Women's Clothing	296.58	Cash
2012-01-02	17:04	Mesa	Consumer Electronics	119.42	Discover
2012-01-02	17:09	Mesa	Books	4.48	Cash
2012-01-02	17:09	Mesa	Books	392	Amex
2012-01-02	17:15	Mesa	Health and Beauty	258.11	Amex
2012-01-02	17:16	Mesa	Music	285.62	Amex
2012-01-02	17:37	Mesa	Music	136.4	Amex
2012-01-02	17:42	Mesa	Sporting Goods	440.44	Visa
2012-01-02	17:48	Mesa	DVDs	20.31	Discover
2012-01-02	17:53	Mesa	Computers	71.24	Cash
2012-01-03	09:00	Mesa	Crafts	139.34	Discover
2012-01-03	09:03	Mesa	Music	303.63	Visa
2012-01-03	09:03	Mesa	Baby	439.85	Cash
2012-01-03	09:12	Mesa	Baby	259.92	MasterCard
2012-01-03	09:15	Mesa	Toys	234.32	Amex
2012-01-03	09:33	Mesa	Baby	339.37	MasterCard
2012-01-03	09:40	Mesa	Sporting Goods	257.39	MasterCard
2012-01-03	09:53	Mesa	Books	232.12	Cash
2012-01-03	10:01	Mesa	Health and Beauty	37.35	Visa
2012-01-03	10:13	Mesa	Pet Supplies	379.77	Amex
2012-01-03	10:23	Mesa	Consumer Electronics	7.89	Amex
2012-01-03	10:30	Mesa	Men's Clothing	224.31	Cash
2012-01-03	10:38	Mesa	Crafts	58.66	Visa
2012-01-03	10:39	Mesa	CDs	454.1	MasterCard
2012-01-03	10:40	Mesa	Children's Clothing	370.84	Visa
2012-01-03	10:45	Mesa	Men's Clothing	69.46	Visa
2012-01-03	10:50	Mesa	Garden	31.62	Discover
2012-01-03	10:56	Mesa	Video Games	280.33	Cash
2012-01-03	10:56	Mesa	Health and Beauty	230.66	MasterCard
2012-01-03	11:03	Mesa	CDs	315.88	MasterCard
2012-01-03	11:07	Mesa	Consumer Electronics	325.02	Cash
2012-01-03	11:17	Mesa	DVDs	136.43	Discover
2012-01-03	11:22	Mesa	Women's Clothing	155.83	MasterCard
2012-01-03	11:22	Mesa	Children's Clothing	132.27	Visa
2012-01-03	11:23	Mesa	Health and Beauty	122.67	Visa
2012-01-03	11:23	Mesa	Toys	378.09	Visa
2012-01-03	11:26	Mesa	Men's Clothing	378.68	MasterCard
2012-01-03	11:44	Mesa	Sporting Goods	373.49	Visa
2012-01-03	11:56	Mesa	Sporting Goods	474.19	Cash
2012-01-03	12:01	Mesa	Crafts	363.27	MasterCard
2012-01-03	12:05	Mesa	Sporting Goods	389.95	Visa
2012-01-03	12:09	Mesa	Cameras	215.97	Amex
2012-01-03	12:09	Mesa	Crafts	442.27	Visa
2012-01-03	12:16	Mesa	Consumer Electronics	207.55	Discover
2012-01-03	12:16	Mesa	Women's Clothing	263.12	Cash
2012-01-03	12:22	Mesa	Sporting Goods	422.31	Visa
2012-01-03	12:23	Mesa	Health and Beauty	299.06	MasterCard
2012-01-03	12:39	Mesa	Consumer Electronics	18.53	Amex
2012-01-03	12:39	Mesa	Consumer Electronics	415.19	MasterCard
2012-01-03	12:41	Mesa	Health and Beauty	429.97	Cash
2012-01-03	12:42	Mesa	Consumer Electronics	454.85	Amex
2012-01-03	12:43	Mesa	Garden	102.05	Amex
2012-01-03	12:56	Mesa	DVDs	47.39	Visa
2012-01-03	12:57	Mesa	Children's Clothing	24.75	Discover
2012-01-03	12:57	Mesa	Cameras	452.42	Cash
2012-01-03	12:58	Mesa	Music	206.92	Amex
2012-01-03	13:13	Mesa	Health and Beauty	181.82	Amex
2012-01-03	13:17	Mesa	Crafts	286.86	Amex
2012-01-03	13:18	Mesa	Pet Supplies	473.55	MasterCard
2012-01-03	13:18	Mesa	Consumer Electronics	370.96	Amex
2012-01-03	13:19	Mesa	Men's Clothing	57.41	Amex
2012-01-03	13:21	Mesa	Computers	254.14	Visa
2012-01-03	13:22	Mesa	Children's Clothing	84.43	Discover
2012-01-03	13:28	Mesa	Toys	149.88	Amex
2012-01-03	13:39	Mesa	Video Games	302.97	Amex
2012-01-03	13:52	Mesa	DVDs	230.64	Amex
2012-01-03	13:53	Mesa	Video Games	125.48	Cash
2012-01-03	13:57	Mesa	Sporting Goods	430.99	MasterCard
2012-01-03	14:07	Mesa	Men's Clothing	337.86	MasterCard
2012-01-03	14:09	Mesa	Music	30.47	Visa
2012-01-03	14:10	Mesa	Sporting Goods	468.7	Cash
2012-01-03	14:23	Mesa	Music	357.45	MasterCard
2012-01-03	14:35	Mesa	Sporting Goods	449.19	Cash
2012-01-03	14:43	Mesa	Toys	207.44	Visa
2012-01-03	14:44	Mesa	Women's Clothing	375.3	MasterCard
2012-01-03	14:54	Mesa	Pet Supplies	41.37	Cash
2012-01-03	14:58	Mesa	Cameras	428.01	Amex
2012-01-03	15:06	Mesa	Consumer Electronics	104.97	Visa
2012-01-03	15:08	Mesa	Health and Beauty	303.54	MasterCard
2012-01-03	15:13	Mesa	Books	118.81	Visa
2012-01-03	15:14	Mesa	Cameras	345.36	Amex
2012-01-03	15:16	Mesa	Cameras	358.08	Amex
2012-01-03	15:18	Mesa	CDs	57.06	Amex
2012-01-03	15:21	Mesa	Video Games	408.32	Discover
2012-01-03	15:49	Mesa	Baby	323.11	Visa
2012-01-03	15:50	Mesa	Crafts	194.88	Amex
2012-01-03	15:55	Mesa	DVDs	436.19	Cash
2012-01-03	16:04	Mesa	Toys	424.24	MasterCard
2012-01-03	16:10	Mesa	Books	261.63	Discover
2012-01-03	16:12	Mesa	DVDs	253	Cash
2012-01-03	16:13	Mesa	Crafts	12.94	Amex
2012-01-03	16:16	Mesa	Baby	102.36	Discover
2012-01-03	16:17	Mesa	Children's Clothing	138.96	MasterCard
2012-01-03	16:20	Mesa	Crafts	337.5	Cash
2012-01-03	16:28	Mesa	Music	484.24	Cash
2012-01-03	16:29	Mesa	Crafts	154.92	Cash
2012-01-03	16:32	Mesa	Garden	329.93	Cash
2012-01-03	16:54	Mesa	Consumer Electronics	106.4	Cash
2012-01-03	16:58	Mesa	Toys	476.62	MasterCard
2012-01-03	16:58	Mesa	Toys	48.05	Cash
2012-01-03	16:59	Mesa	Cameras	475.09	Discover
2012-01-03	17:01	Mesa	Consumer Electronics	13.1	Cash
2012-01-03	17:02	Mesa	CDs	46.07	Amex
2012-01-03	17:03	Mesa	DVDs	289.02	Discover
2012-01-03	17:10	Mesa	Health and Beauty	133.06	Cash
2012-01-03	17:12	Mesa	Pet Supplies	0.31	Discover
2012-01-03	17:23	Mesa	Consumer Electronics	348.74	Visa
2012-01-03	17:32	Mesa	DVDs	422.4	Discover
2012-01-03	17:39	Mesa	Computers	264.81	MasterCard
2012-01-03	17:40	Mesa	Books	335.84	Discover
2012-01-03	17:41	Mesa	Consumer Electronics	6.44	Discover
2012-01-03	17:44	Mesa	Health and Beauty	241.48	Cash
2012-01-03	17:48	Mesa	Garden	172.53	MasterCard
2012-01-03	17:57	Mesa	Video Games	19.15	Visa
2012-01-04	09:01	Mesa	Computers	55.37	Discover
2012-01-04	09:11	Mesa	CDs	293.38	Visa
2012-01-04	09:12	Mesa	Women's Clothing	317.05	Discover
2012-01-04	09:13	Mesa	Video Games	399.45	Cash
2012-01-04	09:14	Mesa	Cameras	235.01	Visa
2012-01-04	09:21	Mesa	Toys	161.2	Visa
2012-01-04	09:22	Mesa	Crafts	256.06	Cash
2012-01-04	09:28	Mesa	Computers	114.75	Cash
2012-01-04	09:28	Mesa	Cameras	261.73	Discover
2012-01-04	09:32	Mesa	Women's Clothing	329.02	Discover
2012-01-04	09:32	Mesa	Crafts	155.08	Discover
2012-01-04	09:44	Mesa	Men's Clothing	165.87	MasterCard
2012-01-04	09:47	Mesa	Crafts	270.33	Visa
2012-01-04	09:47	Mesa	Women's Clothing	131.03	Cash
2012-01-04	09:52	Mesa	Cameras	91.47	Visa
2012-01-04	09:58	Mesa	Music	234.48	Cash
2012-01-04	10:10	Mesa	Video Games	328.9	Visa
2012-01-04	10:13	Mesa	Children's Clothing	120.85	Cash
2012-01-04	10:17	Mesa	Computers	474.58	Amex
2012-01-04	10:17	Mesa	Garden	338.85	Amex
2012-01-04	10:20	Mesa	Computers	365.43	Cash
2012-01-04	10:21	Mesa	Toys	69.49	Discover
2012-01-04	10:22	Mesa	Garden	4.76	Discover
2012-01-04	10:30	Mesa	Toys	156.52	Cash
2012-01-04	10:32	Mesa	Women's Clothing	328.2	Discover
2012-01-04	10:55	Mesa	Health and Beauty	268.1	Cash
2012-01-04	10:56	Mesa	Consumer Electronics	435.43	Cash
2012-01-04	11:00	Mesa	Women's Clothing	238.2	Amex
2012-01-04	11:04	Mesa	DVDs	351.62	Discover
2012-01-04	11:10	Mesa	Books	73.28	Visa
2012-01-04	11:12	Mesa	Consumer Electronics	5.02	Visa
2012-01-04	11:27	Mesa	Crafts	29.4	MasterCard
2012-01-04	11:27	Mesa	Toys	82.25	Cash
2012-01-04	11:50	Mesa	Computers	3.74	Discover
2012-01-04	12:04	Mesa	Computers	128.24	Visa
2012-01-04	12:09	Mesa	DVDs	94.08	Discover
2012-01-04	12:11	Mesa	Cameras	195.44	MasterCard
2012-01-04	12:14	Mesa	Health and Beauty	122.68	Visa
2012-01-04	12:20	Mesa	Music	473.41	MasterCard
2012-01-04	12:26	Mesa	Baby	24	Discover
2012-01-04	12:28	Mesa	Toys	13.54	Cash
2012-01-04	12:28	Mesa	Consumer Electronics	60.32	MasterCard
2012-01-04	12:33	Mesa	Computers	423.15	Visa
2012-01-04	12:33	Mesa	Sporting Goods	455.32	Discover
2012-01-04	12:33	Mesa	DVDs	158.45	MasterCard
2012-01-04	12:40	Mesa	CDs	286.27	MasterCard
2012-01-04	12:40	Mesa	Cameras	63.25	MasterCard
2012-01-04	12:41	Mesa	Cameras	41.83	Visa
2012-01-04	12:43	Mesa	Sporting Goods	326.2	MasterCard
2012-01-04	12:46	Mesa	Baby	34.26	Amex
2012-01-04	13:11	Mesa	Baby	428.46	Visa
2012-01-04	13:18	Mesa	Cameras	51.89	MasterCard
2012-01-04	13:21	Mesa	Baby	1.07	Cash
2012-01-04	13:23	Mesa	Sporting Goods	402.11	Cash
2012-01-04	13:26	Mesa	Computers	119.92	Cash
2012-01-04	13:36	Mesa	Computers	281.66	Cash
2012-01-04	13:38	Mesa	Health and Beauty	285.95	MasterCard
2012-01-04	13:43	Mesa	Books	26.84	Amex
2012-01-04	13:48	Mesa	DVDs	378.28	Cash
2012-01-04	13:53	Mesa	Music	76.58	Cash
2012-01-04	13:55	Mesa	Health and Beauty	39.05	Discover
2012-01-04	13:57	Mesa	Toys	287.24	Amex
2012-01-04	13:59	Mesa	Computers	51.38	Amex
2012-01-04	14:00	Mesa	Toys	25.95	Amex
2012-01-04	14:05	Mesa	Pet Supplies	112.08	Amex
2012-01-04	14:11	Mesa	Baby	421.22	Cash
2012-01-04	14:17	Mesa	Garden	85.19	MasterCard
2012-01-04	14:21	Mesa	Video Games	346.44	MasterCard
2012-01-04	14:37	Mesa	Computers	264.8	Amex
2012-01-04	14:38	Mesa	Men's Clothing	306.64	Visa
2012-01-04	15:02	Mesa	Men's Clothing	241.59	MasterCard
2012-01-04	15:02	Mesa	Women's Clothing	216.75	Discover
2012-01-04	15:04	Mesa	Consumer Electronics	438.96	Amex
2012-01-04	15:08	Mesa	Children's Clothing	187.79	Cash
2012-01-04	15:11	Mesa	DVDs	261.05	Visa
2012-01-04	15:12	Mesa	Toys	423.38	Discover
2012-01-04	15:13	Mesa	Consumer Electronics	161.61	MasterCard
2012-01-04	15:23	Mesa	Pet Supplies	192.63	Visa
2012-01-04	15:31	Mesa	Garden	168.24	Amex
2012-01-04	15:31	Mesa	Computers	381.04	Discover
2012-01-04	15:32	Mesa	DVDs	172.88	Discover
2012-01-04	15:37	Mesa	Consumer Electronics	232.14	Discover
2012-01-04	15:46	Mesa	Toys	216.52	Cash
2012-01-04	15:57	Mesa	Crafts	473.15	Discover
2012-01-04	16:19	Mesa	Health and Beauty	291.34	Amex
2012-01-04	16:29	Mesa	Baby	197.32	Cash
2012-01-04	16:29	Mesa	Pet Supplies	485.03	Amex
2012-01-04	16:35	Mesa	Baby	234.58	Cash
2012-01-04	16:41	Mesa	Computers	98.61	Cash
2012-01-04	16:51	Mesa	Garden	215.19	MasterCard
2012-01-04	16:54	Mesa	Toys	39.29	MasterCard
2012-01-04	16:58	Mesa	Children's Clothing	49.97	MasterCard
2012-01-04	17:00	Mesa	Children's Clothing	284.72	MasterCard
2012-01-04	17:02	Mesa	Garden	284.62	MasterCard
2012-01-04	17:14	Mesa	Toys	310.47	Discover
2012-01-04	17:14	Mesa	Children's Clothing	73.23	Amex
2012-01-04	17:18	Mesa	Health and Beauty	190.86	Visa
2012-01-04	17:22	Mesa	CDs	99.67	Cash
2012-01-04	17:23	Mesa	Garden	407.9	MasterCard
2012-01-04	17:27	Mesa	Baby	241.76	Visa
2012-01-04	17:29	Mesa	Sporting Goods	380.22	Cash
2012-01-04	17:35	Mesa	Garden	118.98	Visa
2012-01-04	17:36	Mesa	Garden	370.48	MasterCard
2012-01-04	17:38	Mesa	Baby	142.26	Amex
2012-01-04	17:42	Mesa	Pet Supplies	64.42	Amex
2012-01-04	17:48	Mesa	Computers	14.07	Amex
2012-01-04	17:49	Mesa	Music	251.04	Cash
2012-01-04	17:51	Mesa	Garden	233.12	MasterCard
2012-01-04	17:52	Mesa	Computers	85.88	MasterCard
2012-01-04	17:55	Mesa	Consumer Electronics	239.42	Discover
2012-01-05	09:04	Mesa	Music	447.96	Visa
2012-01-05	09:06	Mesa	Baby	207.1	Discover
2012-01-05	09:07	Mesa	Crafts	271.15	Discover
2012-01-05	09:19	Mesa	Garden	94.01	Visa
2012-01-05	09:20	Mesa	Pet Supplies	199.02	Cash
2012-01-05	09:41	Mesa	Crafts	7.87	Discover
2012-01-05	09:42	Mesa	Men's Clothing	208.57	Amex
2012-01-05	09:45	Mesa	Children's Clothing	149.88	Discover
2012-01-05	09:47	Mesa	Garden	302.14	MasterCard
2012-01-05	09:53	Mesa	Pet Supplies	482.77	Discover
2012-01-05	09:59	Mesa	DVDs	97.93	Cash
2012-01-05	09:59	Mesa	Women's Clothing	8.18	MasterCard
2012-01-05	10:07	Mesa	DVDs	115.28	Amex
2012-01-05	10:09	Mesa	Garden	95.83	MasterCard
2012-01-05	10:16	Mesa	CDs	364.64	Amex
2012-01-05	10:18	Mesa	Pet Supplies	29.31	MasterCard
2012-01-05	10:29	Mesa	Computers	202.79	Visa
2012-01-05	10:30	Mesa	Garden	10.85	Cash
2012-01-05	10:41	Mesa	Women's Clothing	330.16	Discover
